,,,,,,,,,,,,,,,,,,,,,,,,,,Days in year,,,,,Genesis,Torah,,,,Job,,,Ktuviim
,Torah,target,result,,,,,Nevi'im,,,,,,,,K'tuvim,,,,,,,New Covenant,,,365,,,,,Exodus,Torah,,,,Genesis,Torah,,
Total Pages,,871.0,866.8,,,,218.0,,,,,,,392.0,,,,,256.7,,,256.8,,,,,,,261.0,,Leviticus,Torah,,,,Exodus,Torah,,
per day,,,,,,,0.60,,,,,,,1.07,,,,,,,,0.70,,,,,,,0.72,,Numbers,Torah,,,,Leviticus,Torah,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deuteronomy,Torah,,,,Numbers,Torah,,
,Book,Start,End,Starting Page,Step,Ending Page,,Book,Start,End,Starting Page,Step,Ending Page,,,Book,Start,End,Starting Page,Step,Ending Page,,Book,Start,End,Starting Page,Step,Ending Page,,,Joshua,,Neviim,,,Deuteronomy,Torah,,
01/01/2001,Genesis,1:1,1:23,7.2,,7.8,7.8,Joshua,1:1,2:7,225.8,,226.9,226.9,,Ruth,1:1,1:18,279.5,,280.2,280.2,Matthew,1,,3.2,,3.9,3.9,,Judges,,Neviim,,,Psalms,,,Ktuviim
02/01/2001,Genesis,1:24,2:7,,,8.4,8.4,Joshua,2:8,3:6,,,228.0,227.9,,Ruth,1:19,2:12,,,280.9,280.9,Matthew,2:1,2:15,,,4.6,4.6,,Ruth,,,Ktuviim,,Joshua,,Neviim,
03/01/2001,Genesis,2:8,2:25,end,,9.0,9.0,Joshua,3:7,4:13,,,229.0,229.0,,Ruth,2:13,3:5,,,281.6,281.6,Matthew,2:16,3:17,end,,5.3,5.3,,1 Samuel,,Neviim,,,Judges,,Neviim,
04/01/2001,Genesis,3:1,3:13,,,9.6,9.6,Joshua,4:14,5:15,,,230.1,230.1,,Ruth,3:6,4:4,,,282.3,282.3,Matthew,4:1,4:22,,,6.1,6.1,,2 Samuel,,Neviim,,,Ruth,,,Ktuviim
05/01/2001,Genesis,3:14,4:8,,,10.2,10.2,Joshua,6:1,6:25,,,231.2,231.2,,Ruth,4:5,4:22,3.5,0.70,283.0,283.0,Matthew,4:23,5:20,,,6.8,6.8,,1 Kings,,Neviim,,,Song of Songs,,,Ktuviim
06/01/2001,Genesis,4:9,4:24,,,10.8,10.8,Joshua,6:26,7:15,,,232.3,232.2,,1 Chronicles,1:1,1:33,413.2,,413.9,413.9,Matthew,5:21,5:37,,,7.5,7.5,,2 Kings,,Neviim,,,Proverbs,,,Ktuviim
07/01/2001,Genesis,4:25,5:20,,,11.4,11.4,Joshua,7:16,8:13,,,233.3,233.3,,1 Chronicles,1:34,2:8,,,414.6,414.6,Matthew,5:38,6:13,,,8.2,8.2,,1 Chronicles,,,Ktuviim,,Ecclesiastes,,,Ktuviim
08/01/2001,Genesis,5:21,6:8,,,12.0,12.0,Joshua,8:14,8:35,,,234.4,234.4,,1 Chronicles,2:9,2:33,,,415.3,415.3,Matthew,6:14,6:34,,,8.9,8.9,,2 Chronicles,,,Ktuviim,,1st Samuel,,Neviim,
09/01/2001,Genesis,6:9,6:22,end,,12.6,12.6,Joshua,9,,,,235.5,235.5,,1 Chronicles,2:34,3:4,,,416.0,416.0,Matthew,7:1,7:23,,,9.6,9.6,,Ezra,,,Ktuviim,,2nd Samuel,,Neviim,
10/01/2001,Genesis,7,,,,13.2,13.2,Joshua,10:1,10:27,,,236.6,236.5,,1 Chronicles,3:5,4:4,,,416.7,416.7,Matthew,7:24,8:17,,,10.3,10.4,,Nehemiah,,,Ktuviim,,Obadiah,,Neviim,
11/01/2001,Genesis,8:1,8:14,,,13.8,13.8,Joshua,10:28,11:5,,,237.6,237.6,,1 Chronicles,4:5,4:23,,,417.4,417.4,Matthew,8:18,9:8,,,11.0,11.1,,Esther,,,Ktuviim,,Joel,,Neviim,
12/01/2001,Genesis,8:15,9:7,,,14.4,14.4,Joshua,11:6,12:6,,,238.7,238.7,,1 Chronicles,4:24,5:3,,,418.1,418.1,Matthew,9:9,9:31,,,11.8,11.8,,Job,,,Ktuviim,,Jonah,,Neviim,
13/01/2001,Genesis,9:8,9:29,end,,15.0,15.0,Joshua,12:7,13:14,,,239.8,239.8,,1 Chronicles,5:4,5:22,,,418.8,418.8,Matthew,9:32,10:15,,,12.5,12.5,,Psalms,,,Ktuviim,,Amos,,Neviim,
14/01/2001,Genesis,10:1,10:20,,,15.6,15.6,Joshua,13:15,14:5,,,240.9,240.8,,1 Chronicles,5:23,6:30,,,419.5,419.5,Matthew,10:16,10:39,,,13.2,13.2,,Proverbs,,,Ktuviim,,Hosea,,Neviim,
15/01/2001,Genesis,10:21,11:9,,,16.2,16.2,Joshua,14:6,15:12,,,241.9,241.9,,1 Chronicles,6:31,6:53,,,420.2,420.2,Matthew,10:40,11:15,,,13.9,13.9,,Ecclesiastes,,,Ktuviim,,Micah,,Neviim,
16/01/2001,Genesis,11:10,11:32,end,,16.8,16.8,Joshua,15:13,15:63,,,243.0,243.0,,1 Chronicles,6:54,6:76,,,420.9,420.9,Matthew,11:16,12:8,,,14.6,14.6,,Song of Songs,,,Ktuviim,,Isaiah,,Neviim,
17/01/2001,Genesis,12:1,12:20,end,,17.4,17.4,Joshua,16,17,,,244.1,244.1,,1 Chronicles,6:77,7:13,,,421.6,421.6,Matthew,12:9,12:32,,,15.3,15.4,,Isaiah,,Neviim,,,Nahum,,Neviim,
18/01/2001,Genesis,13:1,13:13,,,18.0,18.0,Joshua,18:1,18:20,,,245.2,245.1,,1 Chronicles,7:14,7:40,end,,422.3,422.3,Matthew,12:33,12:50,end,,16.0,16.1,,Jeremiah,,Neviim,,,Zephaniah,,Neviim,
19/01/2001,Genesis,13:14,14:12,,,18.6,18.5,Joshua,18:21,19:23,,,246.2,246.2,,1 Chronicles,8:1,8:32,,,423.0,423.0,Matthew,13:1,13:23,,,16.7,16.8,,Lamentations,,,Ktuviim,,Habakkuk,,Neviim,
20/01/2001,Genesis,14:13,14:24,end,,19.2,19.1,Joshua,19:24,20:6,,,247.3,247.3,,1 Chronicles,8:33,9:9,,,423.7,423.8,Matthew,13:24,13:43,,,17.5,17.5,,Ezekiel,,Neviim,,,Ezekiel,,Neviim,
21/01/2001,Genesis,15:1,15:21,end,,19.8,19.7,Joshua,20:7,21:33,,,248.4,248.4,,1 Chronicles,9:10,9:27,,,424.4,424.5,Matthew,13:44,14:7,,,18.2,18.2,,Daniel,,,Ktuviim,,Lamentations,,,Ktuviim
22/01/2001,Genesis,16:1,16:16,end,,20.4,20.3,Joshua,21:34,22:14,,,249.5,249.4,,1 Chronicles,9:28,10:7,,,425.1,425.2,Matthew,14:8,14:33,,,18.9,18.9,,Hosea,,Neviim,,,Jeremiah,,Neviim,
23/01/2001,Genesis,17:1,17:14,,,21.0,20.9,Joshua,22:15,22:34,,,250.5,250.5,,1 Chronicles,10:8,11:9,,,425.8,425.9,Matthew,14:34,15:20,,,19.6,19.6,,Joel,,Neviim,,,1st Kings,,Neviim,
24/01/2001,Genesis,17:15,18:8,end,,21.6,21.5,Joshua,23:1,24:8,,,251.6,251.6,,1 Chronicles,11:10,11:25,,,426.5,426.6,Matthew,15:21,15:39,,,20.3,20.4,,Amos,,Neviim,,,2nd Kings,,Neviim,
25/01/2001,Genesis,18:9,18:25,,,22.2,22.1,Joshua,24:9,24:33,,1.08,252.7,252.6,,1 Chronicles,11:26,12:15,,,427.2,427.3,Matthew,16:1,16:23,,,21.0,21.1,,Obadiah,,Neviim,,,Daniel,,,Ktuviim
26/01/2001,Genesis,18:26,19:11,,,22.8,22.7,Judges,1:1,1:28,252.9,,254.0,254.0,,1 Chronicles,12:16,12:30,,,427.9,428.0,Matthew,16:24,17:21,,,21.7,21.8,,Jonah,,Neviim,,,Haggai,,Neviim,
27/01/2001,Genesis,19:12,19:26,,,23.4,23.3,Judges,1:29,2:17,,,255.0,255.0,,1 Chronicles,12:31,13:8,,,428.6,428.7,Matthew,17:22,18:11,,,22.4,22.5,,Micah,,Neviim,,,Zechariah,,Neviim,
28/01/2001,Genesis,19:27,19:38,end,,24.0,23.9,Judges,2:18,3:19,,,256.1,256.1,,1 Chronicles,13:9,14:12,,,429.2,429.4,Matthew,18:12,18:35,end,,23.2,23.2,,Nahum,,Neviim,,,Ezra,,,Ktuviim
29/01/2001,Genesis,20,,end,,24.6,24.5,Judges,3:20,4:13,,,257.1,257.2,,1 Chronicles,14:13,15:15,,,429.9,430.1,Matthew,19:1,19:22,,,23.9,23.9,,Habakkuk,,Neviim,,,1st Chronicles,,,Ktuviim
30/01/2001,Genesis,21:1,21:16,,,25.2,25.1,Judges,4:14,5:17,,,258.2,258.3,,1 Chronicles,15:16,16:3,,,430.6,430.8,Matthew,19:23,20:16,,,24.6,24.7,,Zephaniah,,Neviim,,,2nd Chronicles,,,Ktuviim
31/01/2001,Genesis,21:17,21:34,end,,25.8,25.7,Judges,5:18,6:11,,,259.2,259.3,,1 Chronicles,16:4,16:29,,,431.3,431.5,Matthew,20:17,20:34,end,,25.3,25.4,,Haggai,,Neviim,,,Esther,,,Ktuviim
01/02/2001,Genesis,22:1,22:19,,,26.4,26.3,Judges,6:12,6:37,,,260.3,260.4,,1 Chronicles,16:30,17:6,,,432.0,432.2,Matthew,21:1,21:17,,,26.0,26.1,,Zechariah,,Neviim,,,Malachi,,Neviim,
02/02/2001,Genesis,22:20,23:11,,,27.0,26.9,Judges,6:38,7:18,,,261.3,261.5,,1 Chronicles,17:7,17:23,,,432.7,432.9,Matthew,21:18,21:32,,,26.7,26.8,,Malachi,,Neviim,,,Nehemiah,,,Ktuviim
03/02/2001,Genesis,23:12,24:9,,,27.6,27.5,Judges,7:19,8:17,,,262.4,262.6,,1 Chronicles,17:24,18:13,,,433.4,433.6,Matthew,21:33,22:14,,,27.4,27.5,,,5,21,13,39,,,,
04/02/2001,Genesis,24:10,24:21,,,28.2,28.1,Judges,8:18,9:6,,,263.5,263.6,,1 Chronicles,18:14,19:15,,,434.1,434.3,Matthew,22:15,22:40,,,28.1,28.2,,,,,,,,,,
05/02/2001,Genesis,24:22,24:41,,,28.8,28.7,Judges,9:7,9:33,,,264.5,264.7,,1 Chronicles,19:16,20:8,end,,434.8,435.0,Matthew,22:41,23:22,,,28.9,28.9,,,,,,,,,,
06/02/2001,Genesis,24:42,24:60,,,29.4,29.3,Judges,9:34,10:5,,,265.6,265.8,,1 Chronicles,21:1,21:17,,,435.5,435.7,Matthew,23:23,23:39,,,29.6,29.7,,,,,,,,,,
07/02/2001,Genesis,24:61,25:10,,,30.0,29.9,Judges,10:6,11:11,,,266.6,266.9,,1 Chronicles,21:18,22:5,,,436.2,436.4,Matthew,24:1,24:28,,,30.3,30.4,,,,,,,,,,
08/02/2001,Genesis,25:11,25:28,,,30.6,30.5,Judges,11:12,11:33,,,267.7,267.9,,1 Chronicles,22:6,22:19,end,,436.9,437.1,Matthew,24:29,24:51,end,,31.0,31.1,,,,,,,,,,
09/02/2001,Genesis,25:29,26:11,,,31.2,31.1,Judges,11:34,13:5,,,268.7,269.0,,1 Chronicles,23:1,23:23,,,437.6,437.8,Matthew,25:1,25:23,,,31.7,31.8,,,,,,,,,,
10/02/2001,Genesis,26:12,26:25,,,31.8,31.7,Judges,13:6,14:4,,,269.8,270.1,,1 Chronicles,23:24,24:6,,,438.3,438.5,Matthew,25:24,25:46,end,,32.4,32.5,,,,,,,,,,
11/02/2001,Genesis,26:26,27:10,,,32.4,32.3,Judges,14:5,15:8,,,270.9,271.2,,1 Chronicles,24:7,24:31,end,,439.0,439.2,Matthew,26:1,26:25,,,33.1,33.2,,,,,,,,,,
12/02/2001,Genesis,27:11,27:29,,,33.0,32.9,Judges,15:9,16:12,,,271.9,272.2,,1 Chronicles,25,,end,,439.7,439.9,Matthew,26:26,26:43,,,33.8,33.9,,,,,,,,,,
13/02/2001,Genesis,27:30,27:45,,,33.6,33.5,Judges,16:13,16:31,,,273.0,273.3,,1 Chronicles,26:1,26:19,,,440.4,440.6,Matthew,26:44,26:75,end,,34.6,34.7,,,,,,,,,,
14/02/2001,Genesis,27:46,28:9,,,34.1,34.1,Judges,17:1,18:10,,,274.0,274.4,,1 Chronicles,26:20,27:4,,,441.1,441.3,Matthew,27:1,27:18,,,35.3,35.4,,,,,,,,,,
15/02/2001,Genesis,28:10,29:3,,,34.7,34.7,Judges,18:11,19:4,,,275.1,275.5,,1 Chronicles,27:5,27:24,,,441.8,442.0,Matthew,27:19,27:44,,,36.0,36.1,,,,,,,,,,
16/02/2001,Genesis,29:4,29:20,,,35.3,35.3,Judges,19:5,19:28,,,276.1,276.5,,1 Chronicles,27:25,28:5,,,442.5,442.7,Matthew,27:45,27:66,end,,36.7,36.8,,,,,,,,,,
17/02/2001,Genesis,29:21,29:35,end,,35.9,35.9,Judges,19:29,20:25,,,277.2,277.6,,1 Chronicles,28:6,28:19,,,443.2,443.5,Matthew,28:1,28:20,34.2,0.71,37.4,37.5,,,,,,,,,,
18/02/2001,Genesis,30:1,30:24,,,36.5,36.5,Judges,20:26,20:48,,,278.2,278.7,,1 Chronicles,28:20,29:13,,,443.9,444.2,Mark,1:1,1:22,37.6,,38.3,38.3,,,,,,,,,,
19/02/2001,Genesis,30:25,30:43,end,,37.1,37.1,Judges,21,,,1.06,279.3,279.7,,1 Chronicles,29:14,29:30,31.4,0.70,444.6,444.9,Mark,1:23,1:45,end,,39.0,39.0,,,,,,,,,,
20/02/2001,Genesis,31:1,31:16,,,37.7,37.7,1 Samuel,1,,283.2,,284.3,284.3,,2 Chronicles,1,,444.8,,445.5,445.5,Mark,2:1,2:20,,,39.7,39.7,,,,,,,,,,
21/02/2001,Genesis,31:17,31:35,,,38.3,38.3,1 Samuel,2:1,2:26,,,285.4,285.3,,2 Chronicles,2:1,2:12,,,446.2,446.2,Mark,2:21,3:12,,,40.4,40.5,,,,,,,,,,
22/02/2001,Genesis,31:36,31:55,end,,38.9,38.9,1 Samuel,2:27,3:18,,,286.4,286.4,,2 Chronicles,2:12,3:10,,,446.9,446.9,Mark,3:13,3:35,end,,41.1,41.2,,,,,,,,,,
23/02/2001,Genesis,32:1,32:12,,,39.5,39.5,1 Samuel,3:19,4:22,,,287.5,287.5,,2 Chronicles,3:11,4:10,,,447.6,447.6,Mark,4:1,4:25,,,41.8,41.9,,,,,,,,,,
24/02/2001,Genesis,32:13,32:32,end,,40.1,40.0,1 Samuel,5:1,6:9,,,288.6,288.6,,2 Chronicles,4:11,5:10,,,448.3,448.3,Mark,4:26,5:5,,,42.5,42.6,,,,,,,,,,
25/02/2001,Genesis,33:1,33:17,,,40.7,40.6,1 Samuel,6:10,7:12,,,289.7,289.6,,2 Chronicles,5:11,6:11,,,449.1,449.0,Mark,5:6,5:30,,,43.3,43.3,,,,,,,,,,
26/02/2001,Genesis,33:18,34:17,,,41.3,41.2,1 Samuel,7:13,8:22,,,290.7,290.7,,2 Chronicles,6:12,6:27,,,449.8,449.7,Mark,5:31,6:6,,,44.0,44.0,,,,,,,,,,
27/02/2001,Genesis,34:18,34:31,end,,41.9,41.8,1 Samuel,9:1,9:24,,,291.8,291.8,,2 Chronicles,6:28,6:42,end,,450.5,450.4,Mark,6:7,6:29,,,44.7,44.8,,,,,,,,,,
28/02/2001,Genesis,35:1,35:15,,,42.5,42.4,1 Samuel,9:25,10:24,,,292.9,292.9,,2 Chronicles,7:1,7:11,,,451.2,451.1,Mark,6:30,6:56,end,,45.4,45.5,,,,,,,,,,
01/03/2001,Genesis,35:16,36:8,,,43.1,43.0,1 Samuel,10:25,12:5,,,294.0,293.9,,2 Chronicles,7:12,8:10,,,451.9,451.8,Mark,7:1,7:16,,,46.1,46.2,,,,,,,,,,
02/03/2001,Genesis,36:9,36:19,,,43.7,43.6,1 Samuel,12:6,13:4,,,295.1,295.0,,2 Chronicles,8:11,9:6,,,452.6,452.5,Mark,7:17,7:37,end,,46.8,46.9,,,,,,,,,,
03/03/2001,Genesis,36:20,36:43,end,,44.3,44.2,1 Samuel,13:5,14:3,,,296.1,296.1,,2 Chronicles,9:7,9:24,,,453.3,453.2,Mark,8:1,8:26,,,47.5,47.6,,,,,,,,,,
04/03/2001,Genesis,37:1,37:17,,,44.9,44.8,1 Samuel,14:4,14:30,,,297.2,297.2,,2 Chronicles,9:25,10:11,,,454.0,453.9,Mark,8:27,9:8,,,48.2,48.3,,,,,,,,,,
05/03/2001,Genesis,37:18,37:36,end,,45.5,45.4,1 Samuel,14:31,15:5,,,298.3,298.2,,2 Chronicles,10:12,11:12,,,454.7,454.6,Mark,9:9,9:29,,,48.9,49.0,,,,,,,,,,
06/03/2001,Genesis,38:1,38:14,,,46.1,46.0,1 Samuel,15:6,15:35,end,,299.4,299.3,,2 Chronicles,11:13,12:4,,,455.4,455.4,Mark,9:30,9:50,end,,49.6,49.8,,,,,,,,,,
07/03/2001,Genesis,38:15,38:30,end,,46.7,46.6,1 Samuel,16:1,16:23,end,,300.5,300.4,,2 Chronicles,12:5,13:3,,,456.2,456.1,Mark,10:1,10:27,,,50.3,50.5,,,,,,,,,,
08/03/2001,Genesis,39:1,39:12,,,47.3,47.2,1 Samuel,17:1,17:30,,,301.5,301.5,,2 Chronicles,13:4,13:22,end,,456.9,456.8,Mark,10:28,10:45,,,51.0,51.2,,,,,,,,,,
09/03/2001,Genesis,39:13,40:8,,,47.9,47.8,1 Samuel,17:31,17:54,,,302.6,302.5,,2 Chronicles,14,,end,,457.6,457.5,Mark,10:46,11:14,,,51.7,51.9,,,,,,,,,,
10/03/2001,Genesis,40:9,40:23,end,,48.5,48.4,1 Samuel,17:55,18:27,,,303.7,303.6,,2 Chronicles,15,,end,,458.3,458.2,Mark,11:15,11:33,end,,52.4,52.6,,,,,,,,,,
11/03/2001,Genesis,41:1,41:16,,,49.1,49.0,1 Samuel,18:28,19:24,end,,304.8,304.7,,2 Chronicles,16,,end,,459.0,458.9,Mark,12:1,12:27,,,53.1,53.3,,,,,,,,,,
12/03/2001,Genesis,41:17,41:36,,,49.7,49.6,1 Samuel,20:1,20:23,,,305.8,305.8,,2 Chronicles,17,,end,,459.7,459.6,Mark,12:28,12:44,end,,53.8,54.0,,,,,,,,,,
13/03/2001,Genesis,41:37,41:57,end,,50.3,50.2,1 Samuel,20:24,21:6,,,306.9,306.8,,2 Chronicles,18:1,18:17,,,460.4,460.3,Mark,13:1,13:23,,,54.6,54.8,,,,,,,,,,
14/03/2001,Genesis,42:1,42:17,,,50.9,50.8,1 Samuel,21:7,22:12,,,308.0,307.9,,2 Chronicles,18:18,18:34,end,,461.1,461.0,Mark,13:24,14:9,,,55.3,55.5,,,,,,,,,,
15/03/2001,Genesis,42:18,42:34,,,51.5,51.4,1 Samuel,22:13,23:18,,,309.1,309.0,,2 Chronicles,19:1,20:4,,,461.8,461.7,Mark,14:10,14:31,,,56.0,56.2,,,,,,,,,,
16/03/2001,Genesis,42:35,43:10,,,52.1,52.0,1 Samuel,23:19,24:15,,,310.2,310.0,,2 Chronicles,20:5,20:19,,,462.5,462.4,Mark,14:32,14:52,,,56.7,56.9,,,,,,,,,,
17/03/2001,Genesis,43:11,43:25,,,52.7,52.6,1 Samuel,24:16,25:17,,,311.2,311.1,,2 Chronicles,20:20,20:37,end,,463.3,463.1,Mark,14:53,14:72,end,,57.4,57.6,,,,,,,,,,
18/03/2001,Genesis,43:26,44:5,,,53.3,53.2,1 Samuel,25:18,25:38,,,312.3,312.2,,2 Chronicles,21:1,21:17,,,464.0,463.8,Mark,15:1,15:21,,,58.1,58.3,,,,,,,,,,
19/03/2001,Genesis,44:6,44:26,,,53.9,53.8,1 Samuel,25:39,26:20,,,313.4,313.3,,2 Chronicles,21:18,22:12,end,,464.7,464.5,Mark,15:22,15:47,end,,58.8,59.1,,,,,,,,,,
20/03/2001,Genesis,44:27,45:7,,,54.5,54.4,1 Samuel,26:21,28:6,,,314.5,314.3,,2 Chronicles,23:1,23:11,,,465.4,465.2,Mark,16:1,16:20,,0.71,59.5,59.8,,,,,,,,,,
21/03/2001,Genesis,45:8,45:28,end,,55.1,55.0,1 Samuel,28:7,29:5,,,315.5,315.4,,2 Chronicles,23:12,24:7,,,466.1,465.9,Luke,1:1,1:20,59.7,,60.4,60.4,,,,,,,,,,
22/03/2001,Genesis,46:1,46:15,,,55.7,55.6,1 Samuel,29:6,30:15,,,316.6,316.5,,2 Chronicles,24:8,24:22,,,466.8,466.6,Luke,1:21,1:45,,,61.1,61.1,,,,,,,,,,
23/03/2001,Genesis,46:16,46:34,end,,56.3,56.2,1 Samuel,30:16,31:13,,1.08,317.7,317.6,,2 Chronicles,24:23,25:10,,,467.5,467.3,Luke,1:46,1:66,,,61.8,61.8,,,,,,,,,,
24/03/2001,Genesis,47:1,47:17,,,56.9,56.8,2 Samuel,1,,317.9,,319.0,319.0,,2 Chronicles,25:11,25:24,,,468.2,468.0,Luke,1:67,2:14,,,62.5,62.6,,,,,,,,,,
25/03/2001,Genesis,47:18,47:31,end,,57.5,57.4,2 Samuel,2:1,2:28,,,320.0,320.0,,2 Chronicles,25:25,26:10,,,468.9,468.7,Luke,2:15,2:38,,,63.2,63.3,,,,,,,,,,
26/03/2001,Genesis,48:1,48:14,,,58.1,58.0,2 Samuel,2:29,3:21,,,321.1,321.1,,2 Chronicles,26:11,26:23,,,469.6,469.4,Luke,2:39,3:9,,,64.0,64.0,,,,,,,,,,
27/03/2001,Genesis,48:15,49:7,,,58.7,58.6,2 Samuel,3:22,4:8,,,322.2,322.2,,2 Chronicles,27:1,28:8,,,470.3,470.1,Luke,3:10,3:22,,,64.7,64.7,,,,,,,,,,
28/03/2001,Genesis,49:8,49:26,,,59.3,59.2,2 Samuel,4:9,5:21,,,323.2,323.3,,2 Chronicles,28:9,28:27,end,,471.1,470.8,Luke,3:23,4:8,,,65.4,65.4,,,,,,,,,,
